30,speed,0.0,-0.75766921043396,ang,0.0,-0.2567315399646759,-0.16954772174358368,-0.1120796650648117
30,speed,0.0,-0.704781711101532,ang,0.0,-1.2669569253921509,-0.6240480542182922,0.16312849521636963
30,speed,0.0,-0.617463231086731,ang,0.0,-0.8107556700706482,-0.5756685733795166,-0.06977438926696777
30,speed,0.0,-0.522918164730072,ang,0.0,0.3546866774559021,-1.0427405834197998,0.13417282700538635
30,speed,0.0,-0.4492945671081543,ang,0.0,-0.5921804308891296,-0.5233260989189148,0.06335137784481049
30,speed,0.0,-0.3845435380935669,ang,0.0,-0.842757523059845,0.1245313361287117,-0.005275784060359001
30,speed,0.0,-0.3185424506664276,ang,0.0,-0.0842469185590744,0.3452221751213074,0.004101191647350788
30,speed,0.0,-0.258025586605072,ang,0.0,-0.20406724512577057,0.528060257434845,0.04708734154701233
30,speed,0.0,-0.20278975367546082,ang,0.0,-0.03456956893205643,0.4906390607357025,0.05173541605472565
30,speed,0.0,-0.15319570899009705,ang,0.0,0.013629978522658348,0.2456638216972351,0.08632206916809082
30,speed,0.0,-0.11464042961597443,ang,0.0,0.08230803161859512,0.06546977907419205,0.10423211753368378
30,speed,0.0,-0.09090375900268555,ang,0.0,-0.01783578097820282,-0.0016132459277287126,0.10091648995876312
30,speed,0.0,-0.0772850438952446,ang,0.0,-0.052068717777729034,-0.015034308657050133,0.05835200473666191
30,speed,0.0,-0.06175139918923378,ang,0.0,-0.21414543688297272,0.06879973411560059,0.05819820985198021
30,speed,0.0,-0.04400443658232689,ang,0.0,-0.028110556304454803,0.11888769268989563,0.08193403482437134
30,speed,0.0,-0.026638248935341835,ang,0.0,0.0880574956536293,-0.00172258575912565,0.09599769115447998
30,speed,0.0,-0.015803270041942596,ang,0.0,0.08724045753479004,-0.03388994187116623,0.09496341645717621
30,speed,0.0,-0.007587866857647896,ang,0.0,-0.024724632501602173,-0.019836558029055595,0.08760947734117508
30,speed,0.0,0.0006601741770282388,ang,0.0,0.2724628746509552,0.0028562613297253847,0.08545538783073425
30,speed,0.0,0.005429266020655632,ang,0.0,-0.1809113621711731,-0.027211993932724,0.08400370180606842
30,speed,0.0,0.009094176813960075,ang,0.0,0.0701209306716919,0.05530523508787155,0.08004528284072876
30,speed,0.0,0.011989599093794823,ang,0.0,-0.004248589277267456,0.051213283091783524,0.08987080305814743
30,speed,0.0,0.013571861200034618,ang,0.0,-0.014088373631238937,0.04341745749115944,0.08937053382396698
30,speed,0.0,0.014161206781864166,ang,0.0,-0.08334698528051376,0.0421476773917675,0.09036831557750702
30,speed,0.0,0.014438852667808533,ang,0.0,-0.09492619335651398,0.033014677464962006,0.08920909464359283
30,speed,0.0,0.014165660366415977,ang,0.0,-0.08410365134477615,0.03621821478009224,0.08613470196723938
30,speed,0.0,0.01370034646242857,ang,0.0,-0.11243047565221786,0.028141064569354057,0.08886027336120605
30,speed,0.0,0.012761990539729595,ang,0.0,-0.09754069149494171,0.0311973188072443,0.08875717967748642
30,speed,0.0,0.011918637901544571,ang,0.0,-0.11226900666952133,0.028392277657985687,0.08720627427101135
30,speed,0.0,0.011024092324078083,ang,0.0,-0.10935325175523758,0.030530739575624466,0.0835706889629364
30,speed,0.0,0.010109289549291134,ang,0.0,-0.10632924735546112,0.02998506836593151,0.08779831230640411
30,speed,0.0,0.008975711651146412,ang,0.0,-0.10287879407405853,0.03677309677004814,0.08388446271419525
30,speed,0.0,0.008239139802753925,ang,0.0,-0.09575895220041275,0.034540269523859024,0.08520860970020294
30,speed,0.0,0.007411015219986439,ang,0.0,-0.0970732569694519,0.034898772835731506,0.07902467250823975
30,speed,0.0,0.006620671600103378,ang,0.0,-0.0926126167178154,0.039912205189466476,0.08635899424552917
30,speed,0.0,0.00580311706289649,ang,0.0,-0.08278203755617142,0.03955913335084915,0.07912807166576385
30,speed,0.0,0.005247633438557386,ang,0.0,-0.06706070899963379,0.039423998445272446,0.07850999385118484
30,speed,0.0,0.004477189388126135,ang,0.0,-0.07252828776836395,0.03770546615123749,0.08367504924535751
30,speed,0.0,0.0037505452055484056,ang,0.0,-0.06533326208591461,0.036371566355228424,0.07711239904165268
