30,speed,0.0,-0.777413010597229,ang,0.0,-0.21785110235214233,-0.19902795553207397,0.10195355117321014
30,speed,0.0,-0.7195593118667603,ang,0.0,-1.06983482837677,-0.12025932967662811,0.26932236552238464
30,speed,0.0,-0.681351900100708,ang,0.0,-0.7476821541786194,0.041124869138002396,0.1991940438747406
30,speed,0.0,-0.6416109204292297,ang,0.0,-0.6644370555877686,0.04449636861681938,0.18866649270057678
30,speed,0.0,-0.6015133261680603,ang,0.0,-0.016972171142697334,-0.08907023072242737,0.20857225358486176
30,speed,0.0,-0.5670832395553589,ang,0.0,0.6043716073036194,-0.14068178832530975,0.2466183751821518
30,speed,0.0,-0.545237123966217,ang,0.0,-0.07903221994638443,-0.05364014580845833,0.2276977151632309
30,speed,0.0,-0.5344619750976562,ang,0.0,-0.8577898144721985,0.09485666453838348,0.1948143094778061
30,speed,0.0,-0.45064714550971985,ang,0.0,-0.345448762178421,0.6935778856277466,0.11835150420665741
30,speed,0.0,-0.31410953402519226,ang,0.0,-0.11581886559724808,-0.11248169094324112,0.21543481945991516
30,speed,0.0,-0.20706979930400848,ang,0.0,0.08806675672531128,-0.1344960629940033,0.19895684719085693
30,speed,0.0,-0.12411398440599442,ang,0.0,0.08063497394323349,-0.014678597450256348,0.16797761619091034
30,speed,0.0,-0.06199556589126587,ang,0.0,0.0838206484913826,0.033948060125112534,0.15486764907836914
30,speed,0.0,-0.021273788064718246,ang,0.0,0.11391310393810272,0.04868698865175247,0.15279236435890198
30,speed,0.0,0.0028414172120392323,ang,0.0,0.1868770569562912,0.07878085225820541,0.15601660311222076
30,speed,0.0,0.01720040664076805,ang,0.0,0.2904081642627716,0.08355525881052017,0.16247883439064026
30,speed,0.0,0.023397475481033325,ang,0.0,0.2208537459373474,0.11503730714321136,0.15006662905216217
30,speed,0.0,0.025722788646817207,ang,0.0,0.16722440719604492,0.09334433823823929,0.14540229737758636
30,speed,0.0,0.019500097259879112,ang,0.0,0.07602474838495255,0.05252918601036072,0.126123309135437
30,speed,0.0,0.0017430305015295744,ang,0.0,-0.03115338832139969,0.01983696036040783,0.09445782750844955
30,speed,0.0,-0.018588753417134285,ang,0.0,-0.08043450117111206,0.056534044444561005,0.014166474342346191
30,speed,0.0,-0.02037298120558262,ang,0.0,0.08431662619113922,-0.06648888438940048,-0.03951306641101837
30,speed,0.0,-0.026393504813313484,ang,0.0,0.4654757082462311,-0.05004488676786423,-0.06529493629932404
30,speed,0.0,-0.032072972506284714,ang,0.0,0.19891640543937683,0.3213486075401306,-0.08122250437736511
30,speed,0.0,-0.021476328372955322,ang,0.0,-0.006079673767089844,0.25211185216903687,0.007749674841761589
30,speed,0.0,-0.015218853950500488,ang,0.0,-0.31445685029029846,0.12893030047416687,0.026604242622852325
